produce,temperature,humidity,voc,latitude,longitude,city,outside_temp,setpoint,cooler,heater,alert,optimal_setpoint,predicted_shelf_life_days
1,12.517606408136558,85.3495469270861,793,29.305502,78.792628,5,30.10677812220868,12.489322187779132,1,0,0,12.471012674099683,95.56906265963124
0,3.416844249123868,86.86204099974411,2449,17.184444,83.461746,2,16.60921600830089,4.0,0,1,0,3.624828506933958,85.6751574218991
0,5.598430617525199,90.48593246424697,1512,19.19334,74.883947,0,15.575021910805823,4.0,1,0,0,3.5318486059813536,71.77417988456153
1,10.262915780139013,87.45769333855681,1382,24.544858,81.420855,1,33.88721052356502,12.111278947643498,0,1,0,11.787384315074204,77.84531465064808
0,4.918711523443456,86.76619099726442,771,26.093466,78.253184,1,31.957968831034453,3.304203116896555,1,0,0,2.864854292159627,75.60642768716171
1,14.909450483032389,84.54473795640556,888,20.345689,75.872158,1,15.13537792124562,13.0,1,0,0,12.965497908990583,76.12047425958195
1,13.862831406584387,88.76414844984551,2399,29.788306,72.822943,3,26.488278027397214,12.85117219726028,1,0,0,12.616714330741166,75.54382924156778
0,2.5546917857048848,90.29222246374104,1216,26.461637,79.65457,2,17.260342211018973,4.0,0,1,0,3.930775734504663,80.15916051200222
1,12.009819541911046,82.02923853387549,1296,10.763164,78.086879,4,8.3669412473552,13.0,0,1,0,13.428819936916133,79.32999604994913
1,12.919834857338302,86.04230810987976,2403,26.944977,83.508227,1,32.642192410240455,12.235780758975954,1,0,0,12.669631173705977,85.48296316367676
0,4.594274073481531,91.83669874973849,2871,10.476714,78.300315,5,32.59852878831725,3.240147121168275,1,0,1,2.827730028246815,67.97955954765284
0,4.625923275663097,88.28845673766182,1909,31.056655,84.351813,0,10.446471721542121,4.0,1,0,0,3.504155425317721,79.23732149654624
0,4.1336695333495115,88.30431895541767,2934,30.51251,81.1003,0,25.747014886988538,3.925298511301146,1,0,1,3.80825131213584,82.07581778786329
0,5.388897477134167,86.8081309575454,2573,9.578264,76.399752,3,30.97468487491525,3.402531512508475,1,0,1,3.567428252422881,68.92030775288714
1,13.065689826717819,87.23882122883634,845,19.679712,75.342255,0,5.184559399313647,13.0,1,0,0,13.449799745938499,91.93390080779321
0,2.518233906702557,91.26794711367029,637,9.976439,71.30692,0,6.52786883140787,4.0,0,1,0,3.5488332432914262,86.5090066341113
1,14.73125109564661,83.05974954593954,741,13.175531,83.276174,0,17.522107180924312,13.0,1,0,0,13.489407672633746,83.87656576987136
0,5.150277666108412,85.84795272108211,1547,15.062904,79.644279,0,6.197649353820736,4.0,1,0,0,4.024444929103456,81.00667262995044
1,14.00225895562927,85.52017939715262,2986,21.719309,72.321557,0,14.442045069886156,13.0,1,0,1,12.850073989611902,73.54815033982632
1,11.894389825892311,86.95851242459736,719,17.736021,70.919583,2,21.246451221671702,13.0,0,1,0,13.204648781253983,83.30241044638328
0,3.789422329278007,91.78738090316179,2263,30.06477,83.915483,0,28.416201928845734,3.6583798071154265,1,0,0,3.8496947986616252,88.08227530616382
0,3.53229917984184,89.28321469335015,2065,26.489911,83.851411,2,30.239175343663707,3.4760824656336293,1,0,0,3.1367156420315836,85.71916462189743
1,12.773988041403697,86.96346824964468,1556,26.808011,72.078524,1,31.961969278730905,12.30380307212691,1,0,0,11.975020553298327,84.2303251189463
0,3.231436210421513,91.0378239332594,2315,15.304043,81.305604,4,10.952178637216,4.0,0,1,0,4.233815456305581,78.40120754115932
1,12.855689215782743,83.74656624159894,2645,8.610856,74.757775,1,17.808802155301436,13.0,0,1,1,12.791237420214845,86.13048204432103
1,11.97117200157237,81.45642297271438,1344,19.587766,81.455018,5,25.097173366160654,12.990282663383935,0,1,0,13.14882663986956,81.5034536170281
1,11.429578226089546,89.01239565337379,1082,23.656004,74.795935,1,9.545307595261454,13.0,0,1,0,12.982468301911927,79.06109924177619
0,2.551972036791646,88.21036269383914,1303,29.470668,84.807953,2,22.70543879422157,4.0,0,1,0,4.429462827070225,74.71009209721421
0,1.0888074004708472,94.31330590897329,764,14.895701,70.056522,4,34.82674649738207,3.0173253502617934,0,1,0,3.3788898265027365,73.27917573968111
0,2.5625158535820014,86.62533799028193,1158,12.72137,76.000869,3,19.896327860768462,4.0,0,1,0,3.834451294629341,81.4906455895266
1,13.899186763646039,86.1487984249378,1907,27.66436,77.878976,2,24.148159484312966,13.0,1,0,0,13.306441541596719,84.53754777950681
0,5.947526910060304,87.97732674710413,2039,15.557726,80.651578,2,5.672149802648661,4.0,1,0,0,4.086448706536414,71.1942179647611
1,11.627180637791156,83.24903546020028,2422,14.407158,80.492001,4,5.5197156476100755,13.0,0,1,0,12.96526360806608,74.50917029725076
1,14.548111992279008,86.72763052979388,1143,21.468172,82.798188,1,18.58439746077775,13.0,1,0,0,12.954081256013993,78.34469263734985
0,3.22434317532117,91.12811255217645,2028,26.407684,77.634339,2,34.80179281790891,3.019820718209109,1,0,0,2.7004311057540553,84.62087930432885
0,2.35734399214962,87.21799807077406,1705,12.938243,71.445915,4,13.863305439087602,4.0,0,1,0,3.8107803474073814,76.94063644742238
0,3.3560991682239556,90.97023717903896,2616,26.526791,79.870905,3,22.026768855275325,4.0,0,1,1,4.186795676675302,78.61303491548654
0,2.9654357023971567,92.90948991669362,924,23.931266,84.550813,3,10.844372865589566,4.0,0,1,0,3.725919169979736,87.77516532417421
0,3.25710739422898,87.97901105342214,998,8.531998,82.789419,0,32.49252209746298,3.250747790253702,1,0,0,2.8089073724725524,90.52799978243573
0,4.4381483391385625,94.28329593880366,2561,8.337894,79.068601,3,12.055230126947372,4.0,1,0,1,3.6518885988578944,79.33240259719332
1,12.644756225470372,82.75287671197593,2603,22.839035,84.916248,0,29.49724492353342,12.550275507646658,1,0,1,12.121059608048743,81.74803382578371
0,5.128127863152594,88.15708267396506,1768,19.556848,78.541809,0,29.178110017697236,3.5821889982302766,1,0,0,3.6465186377890717,76.34390774636478
0,4.805547242333237,92.96828686334695,2167,29.617512,71.065031,4,19.415992031422746,4.0,1,0,0,4.10301712838468,82.13969886051444
0,3.190406278018509,90.3129435373961,1842,28.823117,83.061773,4,11.06590428970427,4.0,0,1,0,4.129699441657183,81.39706836361324
1,10.970516524306294,80.04403314559175,1570,29.636219,77.035375,5,33.761860943188736,12.123813905681127,0,1,0,12.031116580773727,81.54399943532567
1,11.09824674897335,85.27125203901524,1177,25.394595,76.999656,4,23.458551384667118,13.0,0,1,0,13.32647277774641,71.8327397122694
1,12.464383769253585,83.259027303017,2972,13.545831,81.729617,4,5.983312869578906,13.0,0,1,1,12.626090847182962,83.52292922070623
1,12.559333232502876,85.39551010400349,2798,30.938564,84.124385,0,28.545107419190614,12.64548925808094,0,1,1,12.296747195763565,83.3841396326069
0,2.6177028034945335,86.254268731382,1716,13.596035,75.703784,4,6.923695156577513,4.0,0,1,0,4.376153395634664,73.8354940785987
0,5.050592398043425,94.1842655478781,2877,31.303121,79.801787,5,9.280206522859656,4.0,1,0,1,3.619786312561409,71.30693914517985
1,11.525527290110158,87.94254863259968,1422,26.483406,70.169869,2,23.543560100349783,13.0,0,1,0,13.436596624722476,73.77930665387682
0,2.9120687929855786,89.50235080082052,2566,31.999076,77.788288,5,14.035733889647663,4.0,0,1,1,4.146970874972096,74.82097918013483
1,13.2191853426005,85.19151649240003,2572,19.027817,83.2305,4,23.937018716535086,13.0,1,0,1,12.686627744390265,81.81442401789765
1,14.618406993331048,80.26486975034656,1130,19.007879,74.244933,0,22.63572831125806,13.0,1,0,0,12.703112508055622,75.19705514724573
0,4.551143519525298,93.54673687876178,776,25.53584,72.175623,2,20.05643787301439,4.0,1,0,0,3.857842153840358,89.18698634315061
1,13.64560105805375,83.21131399288097,1284,28.636025,83.090108,3,21.39103762220231,13.0,1,0,0,13.108240396084101,88.20639338030351
0,3.827690414141645,88.04208368511472,2478,13.423412,79.005753,4,27.20735583165278,3.779264416834722,1,0,0,3.4539961524890876,83.87305738347443
1,11.947806792216635,82.10123376983798,984,21.71855,73.541783,2,14.404810466225845,13.0,0,1,0,13.051037079372993,84.04769712843643
0,5.804001884991925,89.50693871523573,2053,31.581268,75.396384,2,8.037897971227753,4.0,1,0,0,3.883861234878996,70.53359349887072
0,3.69385512458731,90.53019542409226,2782,28.644006,73.179701,1,13.895970378884613,4.0,0,1,1,3.7437981748156917,85.59056949771619
1,13.430146682284603,83.73148361756813,1015,17.660791,74.221736,0,12.747663610087123,13.0,1,0,0,12.568016699925787,86.30370017641184
0,5.47683917296207,93.69714777277409,697,15.65877,74.600335,0,15.524435394688966,4.0,1,0,0,3.6943271863849523,78.68988013422883
1,13.776990689337273,86.67763785812406,1220,23.842079,75.80026,5,26.660956930690237,12.833904306930977,1,0,0,12.781550745940896,83.94560056603623
1,12.599953581290613,89.41490471853633,2056,26.129966,76.179287,1,22.735867098485706,13.0,0,1,0,12.997667607777146,85.74285973513467
0,2.5309506288549137,91.44695345456714,1554,17.719313,78.456229,1,18.24334071089713,4.0,0,1,0,3.9088038999389063,78.45146728916008
0,3.670652295353238,86.67895544933897,793,27.60941,80.626803,1,31.7355246178801,3.32644753821199,1,0,0,3.7286499501174406,95.45502345235796
0,3.072639781129172,86.19688496060337,748,8.856925,72.981087,0,33.221687180384826,3.1778312819615175,0,1,0,2.9929621227595478,95.46322341630376
0,5.2489814279610805,85.00829273075985,630,10.544709,71.275009,5,13.129903437153425,4.0,1,0,0,4.218283756835037,86.54302328873956
1,11.020555335853548,89.8010247702518,2502,17.442437,79.13095,4,17.474594090032436,13.0,0,1,1,13.493748153539777,62.75807182313772
1,11.411632373890466,84.90662053954983,2485,9.808779,71.400227,2,11.333246306513393,13.0,0,1,0,12.60921065714426,75.59921716746207
0,2.334564242667874,88.6089917809863,601,25.440605,78.52201,1,12.633088494217892,4.0,0,1,0,4.444513409669359,75.89550832998516
0,5.690759225684195,92.97931421782727,1527,8.737859,79.914044,5,11.249747294256057,4.0,1,0,0,3.933201067950954,74.7894184226676
0,2.454967896562152,93.83218723164526,1632,31.459452,79.601406,0,10.313130775395361,4.0,0,1,0,4.227565062790844,74.11402833771308
1,12.99779548968053,86.42235136342929,2980,12.870737,76.056237,4,33.09434205989429,12.19056579401057,1,0,1,12.17537720654428,76.87581716863748
0,4.502266068807815,85.80518801486846,2601,23.923945,70.470289,4,10.77723732111914,4.0,1,0,1,3.655834542348879,78.53068473541065
1,12.943652831723794,80.03396520622734,660,8.205845,83.245293,0,29.58521002024983,12.541478997975018,1,0,0,12.698991799875275,94.2533896815148
0,5.384901304667229,93.06757426202618,2885,28.852105,77.526599,3,7.19403301588664,4.0,1,0,1,4.387384156622544,75.59982851955316
1,14.17312391612971,82.96387956320382,931,24.641006,84.994907,5,20.20731417458959,13.0,1,0,0,13.282120611047748,86.43496694918039
0,4.520793255800031,91.47575734586998,561,30.548743,84.663668,5,5.889581184033751,4.0,1,0,0,3.676638684192353,88.75345428392322
0,4.094526979773843,94.10994315820898,2994,9.614575,75.565157,0,9.178180836657335,4.0,1,0,1,4.368113955622824,82.29413024151019
0,2.6151505311293217,93.14545902491356,735,22.074474,75.10781,4,31.963019528302066,3.303698047169793,0,1,0,3.705727747620486,85.41922783508836
1,12.651355480223973,84.17690593773386,1510,16.62271,80.973463,3,10.644997713811442,13.0,0,1,0,12.93245194479358,89.63903535430393
1,13.376739798807508,84.41255651060972,921,14.152561,71.439676,2,28.005005780421925,12.699499421957807,1,0,0,12.884486597697228,90.4724679888972
1,11.558447724050847,82.26432230571312,1674,22.14144,76.382295,0,28.62820205574752,12.637179794425249,0,1,0,13.080658763173776,76.4078896087707
1,14.482507896454852,89.24624697304807,2932,28.370545,76.464408,3,9.397617570802282,13.0,1,0,1,13.281493011662288,73.32985115207437
1,13.788262517517264,88.58951381918409,824,10.64156,71.366098,3,26.439185051090263,12.856081494890974,1,0,0,12.721237390944793,85.20974873427528
1,14.436726271758753,87.34730754259819,1245,16.997009,75.821212,3,15.20504018738045,13.0,1,0,0,12.901318701760077,78.42092430001325
0,3.46188660308921,85.71215880283869,1933,28.925731,79.178218,0,6.849832918987854,4.0,0,1,0,3.5487417023901506,89.46644900699059
1,12.341715644007166,80.8404547304056,580,21.433246,80.60041,3,12.921754972739269,13.0,0,1,0,13.429481222154998,86.22234421852168
1,12.023824877000733,86.52335872076888,1711,16.883669,72.639904,2,24.930171297648016,13.0,0,1,0,12.54302876438148,86.25296112619253
1,12.851269266170576,87.13410817442957,2951,12.063913,79.231994,1,34.24923192533064,12.075076807466935,1,0,1,12.431471556639561,81.04702290468987
0,3.7826191551795443,93.42242168179672,2297,27.96066,72.555224,4,33.051027506196434,3.1948972493803565,1,0,0,2.87354718013931,79.42428024959766
0,4.9131760745970645,92.96310847176588,2342,21.063709,73.963034,4,8.035867655727865,4.0,1,0,0,4.4188126085235435,83.34636533926479
1,13.97466449634436,82.76131014353139,2089,28.882532,83.829082,2,21.217780410950496,13.0,1,0,0,12.646164632429036,76.27000136084675
1,14.940335688897562,82.46602970839966,659,11.773073,82.21547,4,5.909489853596832,13.0,1,0,0,12.840673454065273,75.70837765167711
1,14.433609428739446,86.21067979416303,853,30.095781,75.753121,5,27.8339976910964,12.71660023089036,1,0,0,12.858548651577,79.98439222837553
1,11.033248239377263,82.17890511446198,2405,30.747007,76.987805,1,22.675247054629935,13.0,0,1,0,12.5368415604162,72.93906678961065
0,2.184835551050743,93.42075211192515,2614,18.070346,72.452155,3,30.74334883524176,3.425665116475824,0,1,1,2.941594843983728,79.36240707067014
1,12.944706769859895,85.31491207998137,624,19.042949,72.190627,0,6.077712008447396,13.0,0,1,0,13.012147991007115,96.2055877885278
0,2.3000155434221865,93.55304951317788,2373,8.659213,83.987392,0,12.046013559359665,4.0,0,1,0,3.5418680987228703,75.71647444699315
1,12.86077500736676,85.13267399105783,2721,20.471069,71.778369,1,32.915735037646826,12.208426496235317,1,0,1,12.598782065812392,83.77507058445632
1,13.689243950799513,85.41041615227302,530,24.737224,74.923566,4,16.412122678707796,13.0,1,0,0,12.673779739445996,87.19535788646482
0,2.647346283607518,86.03173945231026,2236,21.360589,77.771093,4,6.349415052371893,4.0,0,1,0,4.332884781377539,71.9646150222998
0,5.448214530030182,86.72465047536993,2146,30.450139,73.210209,4,20.233140340315902,4.0,1,0,0,4.36093834177274,78.39723811742557
0,3.282983933864848,92.59606188575665,2172,30.876414,76.937836,4,16.020029246296588,4.0,0,1,0,3.6136451892224084,85.8333874464244
1,12.051739336411801,80.16132310776513,2032,22.32354,77.557116,1,7.1419896172713235,13.0,0,1,0,12.800785487258457,82.34953849153345
1,12.001604771217208,88.0685575701878,1922,13.768254,71.635794,1,18.8101776605198,13.0,0,1,0,12.894433677811174,81.46171093406035
1,11.73941764676304,86.10426613880375,2550,30.578925,71.707288,3,34.399426465163984,12.060057353483602,0,1,1,11.700155936440403,86.85738289677364
0,3.9707230062332495,92.34578139797233,2022,9.454446,81.357556,3,5.365626572844225,4.0,0,1,0,3.873837489094511,88.92114482861261
0,5.0784450444267035,92.1964147616826,1047,8.971885,72.064802,4,13.591724769260434,4.0,1,0,0,4.4145676274669645,88.12622583040262
0,4.983848148533089,90.09283479609466,1614,24.159654,70.334503,4,21.856574179642198,4.0,1,0,0,3.8979381423681256,81.07089993835038
0,3.04484225429419,90.86306253201015,892,13.666209,74.547896,3,6.919366026777286,4.0,0,1,0,4.462120287064704,81.36721967229487
1,12.832836406550765,80.19231009015765,1141,17.923126,71.809903,4,8.279933578857213,13.0,0,1,0,13.13984018888326,91.22496217667505
0,1.685177393494531,92.05819928909928,1155,20.781354,78.631924,2,32.624471596613866,3.2375528403386133,0,1,0,3.5171227281812794,75.90554665313252
1,14.690322190070317,86.29004088062251,2877,19.93861,77.648658,0,25.137241271342507,12.986275872865749,1,0,1,12.667309194074166,65.38487004003849
1,14.764494282155749,81.8341940870154,599,14.811733,79.703249,2,21.11897653373003,13.0,1,0,0,12.832427092577143,77.68432810421395
1,14.102804794244062,80.92759555920583,776,15.262615,75.812508,0,13.880465394762602,13.0,1,0,0,13.30700673713504,88.16201942890979
0,3.7184349941075525,89.62778822539117,2293,22.178199,84.270872,1,13.605276372877798,4.0,0,1,0,4.33741937001463,82.34515624092921
0,5.702787585963725,87.31501167769987,2864,11.69766,71.092706,2,6.729910292004714,4.0,1,0,1,3.5133274019429113,63.78539815979186
1,13.183228301102304,85.0961864039936,2440,20.500602,73.092341,4,11.29759500201941,13.0,1,0,0,13.408632880874642,85.54595420227662
1,11.411607227761444,84.26245243396109,2209,18.384579,77.562242,0,33.888933664164796,12.111106633583521,0,1,0,12.13020847196636,81.76898755795082
1,11.225867938232838,84.52737146465775,2920,28.879172,73.109022,0,20.86274934327696,13.0,0,1,1,13.07554517660122,66.90322761631617
0,1.2034895391835816,85.34988395129272,1290,23.940468,81.296258,2,34.739584721724114,3.0260415278275885,0,1,0,3.0810268031963783,74.77462735987203
1,14.315628251684176,89.03422514419317,1102,21.650006,77.367023,4,5.218719598597875,13.0,1,0,0,12.676634737951689,78.10006486267513
1,13.880799663209526,83.6534610227354,2230,10.724413,75.929617,1,15.535068684129548,13.0,1,0,0,13.494804157127419,84.99004493917892
1,13.642173042681138,89.97887838850775,1832,10.587338,83.232529,5,8.657741145402827,13.0,1,0,0,13.187780412559542,86.29607369878404
1,12.233152655088402,87.7327561276864,2928,13.713299,80.489385,5,33.95765274043504,12.104234725956497,1,0,1,12.479791845256798,82.89360809831604
0,4.283806082960028,85.39551466596055,1934,14.403641,76.818672,1,7.268326580655263,4.0,1,0,0,4.176862196663417,89.26056113703389
1,11.342001905123695,89.3035819548626,2725,25.087065,71.956291,4,14.898470634026204,13.0,0,1,1,12.594154375561034,73.85347529562661
